station_id,station_name,district,address,latitude,longitude,x_meter,y_meter,cluster_id,cluster_label,distance_to_centroid_m,rental_count,meaningful_coordinate_movement,max_distance_m,active_month_count,first_active_month,last_active_month
3810,신봉천주유소 B,관악구,남부순환로 1880,37.47888184,126.9584198,-2975.3792539109877,-7654.566225252881,0,cluster_0,7635.048211497801,4416,False,0.0,23,2023-01,2024-11
3811,신사로입구,관악구,관천로91,37.48675156,126.92272186,-6122.525946262154,-6779.493287139479,0,cluster_0,5121.666468792641,44232,False,0.0035293010241989,24,2023-01,2024-12
3812,KT관악지점,관악구,남부순환로1774,37.48163223,126.94718933,-3965.4626176585452,-7348.736810958348,0,cluster_0,6751.698506171403,24889,False,0.0026471554635518,24,2023-01,2024-12
3813,낙성대역 5번출구,관악구,남부순환로1921,37.47752762,126.96276855,-2591.991467995084,-7805.14861881368,0,cluster_0,8009.821362501653,11338,False,0.004412170371421,24,2023-01,2024-12
3814,난곡사거리,관악구,남부순환로1483,37.48204803,126.91524506,-6781.684048642477,-7302.501960460066,0,cluster_0,5390.526439025223,35553,False,0.0035295232217545,24,2023-01,2024-12
3815,광일빌딩,관악구,남부순환로 2054,37.47639847,126.97683716,-1351.6963857743187,-7930.704370233866,0,cluster_0,9006.019534262454,23984,False,0.003529790078887,24,2023-01,2024-12
3816,관악 GSfresh,관악구,서울 관악구 쑥고개로 111,37.47909164,126.94941711,-3769.0605155129365,-7631.2375296427035,0,cluster_0,7094.851085657268,21203,False,0.0008824151564866,24,2023-01,2024-12
3818,은천교회 앞,관악구,서울 관악구 신림동 458,37.48857117,126.92138672,-6240.232498370954,-6577.161886667906,0,cluster_0,4888.924838921956,36743,False,0.0017646064066936,24,2023-01,2024-12
3819,서울대벤처타운역,관악구,신림동 110-10,37.4722023,126.93390656,-5136.477686615961,-8397.297185571977,0,cluster_0,7005.495410782296,16170,False,0.0035299882628889,24,2023-01,2024-12
3820,은천삼거리,관악구,관악로 227-1,37.48506546,126.95545959,-3236.3527193302407,-6966.979052954632,0,cluster_0,6961.953515020197,10321,False,0.0008823446085559,24,2023-01,2024-12
3822,"신림4,5동교",관악구,관천로72,37.48531723,126.92465973,-5951.682442105514,-6938.98350627346,0,cluster_0,5337.944754153757,15618,False,0.002647027150259,24,2023-01,2024-12
384,종로학원본원,중구,서울특별시 중구 청파로 456 종로학원본원 앞,37.55978012,126.96850586,-2086.1875983765744,1340.9120850181346,0,cluster_0,7038.956909473902,9159,False,0.003525848061054,24,2023-01,2024-12
3902,항동지구5단지 501동 앞,구로구,서울 구로구 항동 140-2,37.47819901,126.82487488,-14748.760386215272,-7730.493457014094,0,cluster_0,8614.343903638606,7244,False,0.0017648513943846,24,2023-01,2024-12
3903,현대아파트 앞,구로구,서울 구로구 개봉동 412-43,37.49333954,126.85917664,-11724.7015602491,-6046.943334303868,0,cluster_0,5270.855240229316,16031,False,0.0035289897641175,24,2023-01,2024-12
3904,테크노마트 앞,구로구,서울 구로구 구로동 1-2,37.50624084,126.8911438,-8906.462136412436,-4612.384227184337,0,cluster_0,2596.1222633240363,65683,False,0.0,24,2023-01,2024-12
3905,희훈타워빌 앞,구로구,서울 구로구 구로동 50,37.50191498,126.88924408,-9073.942319145614,-5093.397912558736,0,cluster_0,3104.464059986778,48081,False,0.0017642933889297,24,2023-01,2024-12
3906,천왕차량사업소 입구,구로구,서울 구로구 천왕동 63-5,37.47604752,126.84501648,-12973.067732278934,-7969.72822974002,0,cluster_0,7545.155596063345,17743,False,0.00176490220477,24,2023-01,2024-12
3907,신도림7차e편한세상아파트 806동 앞,구로구,서울 구로구 신도림동 385-3,37.50862503,126.88353729,-9577.055531627148,-4347.274395027625,0,cluster_0,2617.1720099949603,35329,False,0.0008820662879065,24,2023-01,2024-12
3908,오류동 다숲오피스텔 앞,구로구,서울 구로구 오류동 332-37,37.49267197,126.8416214,-13272.37953549042,-6121.173731483323,0,cluster_0,6450.483715763736,19342,False,0.0,24,2023-01,2024-12
3910,목양전원교회 앞 로터리,구로구,서울 구로구 항동 22-10,37.48389053,126.8221817,-14986.192364891946,-7097.625308117975,0,cluster_0,8405.144893671384,7187,False,0.0,24,2023-01,2024-12
3911,항동하버리안2단지아파트 후문,구로구,서울 구로구 항동 22-10,37.48337555,126.82247925,-14959.96022101239,-7154.888471441239,0,cluster_0,8418.254166606503,4415,False,0.0044118250778793,24,2023-01,2024-12
3912,삼호아파트 앞,구로구,서울 구로구 개봉동 204-20,37.49385834,126.8564682,-11963.478867496502,-5989.255406360473,0,cluster_0,5390.769843704921,15410,False,0.0,24,2023-01,2024-12
3914,신도림쌍용플래티넘노블아파트 앞,구로구,서울 구로구 구로동 50-7,37.50126266,126.89118195,-8903.098814988973,-5165.932587107229,0,cluster_0,3132.7669587247447,53420,False,0.0044107686405113,24,2023-01,2024-12
3915,동선아파트 앞,구로구,서울 구로구 오류동 80-2,37.49382782,126.83907318,-13497.031774368315,-5992.64907552187,0,cluster_0,6550.815604418846,5250,False,0.0017644822239224,24,2023-01,2024-12
3917,성공회대학교,구로구,"서울 구로구 연동로 320
(항동, 성공회대학교)",37.48859024,126.82478333,-14756.8314760221,-6575.041399416814,0,cluster_0,7915.456546762733,14243,False,0.0026469111792895,24,2023-01,2024-12
3918,이좋은집오피스텔 앞,구로구,서울 구로구 오류동 44-1,37.4949913,126.84185028,-13252.201370166817,-5863.276002268832,0,cluster_0,6277.093128079598,16913,False,0.0017644547359361,24,2023-01,2024-12
3919,구로역·NC신구로점 버스정류장(구로역 방면),구로구,서울 구로구 구로동 496-128,37.50096512,126.88237,-9679.96435108668,-5199.017525582173,0,cluster_0,3417.453743667985,41857,False,0.0,24,2023-01,2024-12
3920,개봉역2번출구 B,구로구,구로구 개봉동 416-99,37.49555206,126.85697937,-11918.413886861832,-5800.922335203824,0,cluster_0,5224.823701756103,9948,False,0.0026466622310242,24,2023-01,2024-12
3922,서울남부교정시설 앞,구로구,구로구 천왕동 272,37.47715378,126.83985901,-13427.752642709065,-7846.717730189644,0,cluster_0,7747.861976317641,8679,False,0.0008824380396172,24,2023-01,2024-12
3923,구로공구상가 앞,구로구,구로구 구로동 636-34,37.50075531,126.87708282,-10146.084554348958,-5222.347333140319,0,cluster_0,3660.592387043348,6795,False,0.0017643207912537,24,2023-01,2024-12
3924,오류동 계림웨스트밸리 앞,구로구,구로구 오류동 108-103,37.49090958,126.82965088,-14327.706045189523,-6317.142558252938,0,cluster_0,7415.710370917459,4940,False,0.0017645511660759,24,2023-01,2024-12
3925,중앙유통단지 앞 B,구로구,구로구 구로동 620-4,37.50127029,126.87678528,-10172.315816626657,-5165.084169817056,0,cluster_0,3626.039290361472,22527,False,0.0017643086226667,24,2023-01,2024-12
3927,구로월드아파트 앞,구로구,구로구 구로동 610-10,37.50519562,126.87619019,-10224.779222781668,-4728.607388411209,0,cluster_0,3298.0868811285263,33782,False,0.000882106810469,24,2023-01,2024-12
3928,고척아이파크아파트 106동 앞,구로구,구로구 고척동 102-2,37.49801254,126.8609848,-11565.293348929092,-5527.329442094064,0,cluster_0,4781.974085151767,31137,False,0.0,24,2023-01,2024-12
3929,고척아이파크아파트 205동 앞,구로구,구로구 고척동 118-3,37.50108719,126.86045837,-11611.703658130005,-5185.443960885967,0,cluster_0,4578.056807917576,33583,False,0.0026464660569021,24,2023-01,2024-12
3930,온수역 2번 출구 앞,구로구,구로구 온수동 50-1,37.49179459,126.82500458,-14737.325974984982,-6218.733936223752,0,cluster_0,7703.480734096898,15024,False,0.0017645302585823,24,2023-01,2024-12
3931,천왕역 3번 출구 뒤,구로구,구로구 천왕동 14-41,37.48690414,126.83894348,-13508.466185598607,-6762.527165231966,0,cluster_0,7043.295311383764,22774,False,0.0017646480304264,22,2023-03,2024-12
3932,개봉센트레빌레우스아파트 앞,구로구,구로구 개봉동 416-285,37.49752045,126.85295105,-12273.552417649547,-5582.047353546102,0,cluster_0,5336.808984686745,5499,False,0.0044109896961551,22,2023-03,2024-12
3933,오류동부골든아파트 후문 옆,구로구,구로구 고척로 49,37.49938202,126.84114075,-13314.753858985872,-5375.05021395292,0,cluster_0,6050.341771315301,7636,False,0.0044108819785732,19,2023-06,2024-12
3934,철도교통관제센터 정문 앞,구로구,구로구 구로동 685,37.49708176,126.87788391,-10075.460094121217,-5630.82745591561,0,cluster_0,3980.4914381712724,37544,False,0.0008822026728023,22,2023-03,2024-12
3935,고대구로병원 앞,구로구,구로구 구로동 416-15,37.49312592,126.88424683,-9514.502161206236,-6070.696794534178,0,cluster_0,4168.032506583858,19527,False,0.0,18,2023-07,2024-12
3936,힐스테이트 신도림역,구로구,구로구 신도림동 431-30,37.50683594,126.88478851,-9466.747405040931,-4546.2121263378,0,cluster_0,2737.4048812564956,17942,False,0.0,8,2024-05,2024-12
3937,개봉역 신영지웰에스테이트,구로구,구로구 개봉동 171-2,37.49563599,126.85797882,-11830.301918449708,-5791.589745011219,0,cluster_0,5156.1961063178815,626,False,0.0,6,2024-07,2024-12
3939,신도림역 3번출구,구로구,구로구새말로 117-23,37.50760651,126.89134979,-8888.301963943808,-4460.528651713233,0,cluster_0,2444.9526126512037,18950,False,0.0,6,2024-07,2024-12
394,경희궁 자이 3단지,종로구,서울특별시 종로구 경교장길 35 경희궁자이 3단지,37.56748962,126.96591949,-2314.20315867569,2198.1693719851733,0,cluster_0,7310.870071482604,25081,False,0.0008813702401716,24,2023-01,2024-12
395,경희궁 자이 2단지,종로구,서울특별시 종로구 송월길 99 경희궁 자이 3단지,37.56885529,126.96456146,-2433.927703639464,2350.0249474555703,0,cluster_0,7306.1189734902255,25741,False,0.0035254185652903,24,2023-01,2024-12
3956,대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.46557617,126.88724518,-9250.166255969862,-9134.089224859865,0,cluster_0,7100.8406050027,21371,False,0.0017651494645212,24,2023-01,2024-12
3958,롯데캐슬2차 마을버스 정류장(18804) 뒤편,금천구,시흥동 113-77 자전거도로 시작점 뒤,37.45739746,126.89341736,-8706.02404855912,-10043.520283356394,0,cluster_0,7950.212601020257,12046,False,0.0035306873403246,24,2023-01,2024-12
3959,시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.45415115,126.90045166,-8085.876948250786,-10404.493485671775,0,cluster_0,8297.576441609493,23082,False,0.0035308405980134,24,2023-01,2024-12
3963,에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.46865845,126.89826202,-8278.916610579277,-8791.355326361596,0,cluster_0,6683.556970643525,23240,False,0.0017650789344062,24,2023-01,2024-12
3966,독산역1번출구 B,금천구,"독산동1081-4(독산역마을버스
정류장 뒤 자전거 거치대 옆)",37.46709442,126.88920593,-9077.305640566834,-8965.267527481248,0,cluster_0,6910.32978897769,59813,False,0.0026476726722761,24,2023-01,2024-12
3967,혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45191956,126.91375732,-6912.843886440641,-10652.634972022912,0,cluster_0,8644.34846988917,10406,False,0.0017654718491567,24,2023-01,2024-12
3968,독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.46222305,126.89181519,-8847.272087412743,-9506.939157289693,0,cluster_0,7425.250582889963,12658,False,0.000882614314603,23,2023-02,2024-12
3969,독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.46239853,126.89175415,-8852.653401686694,-9487.426671562278,0,cluster_0,7406.263602879439,15720,False,0.0044130634617655,24,2023-01,2024-12
3970,시흥4동주민센터 앞,금천구,독산로36길 14,37.45894241,126.90592957,-7602.94190108837,-9871.729681437218,0,cluster_0,7788.3557915924575,6079,False,0.0026479591152606,24,2023-01,2024-12
3971,순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.45838165,126.90807343,-7413.938224465345,-9934.083348502225,0,cluster_0,7867.680770262689,1762,False,0.0026479812174644,24,2023-01,2024-12
3972,산기슭공원 앞,금천구,시흥동 산 138-3,37.46272278,126.90721893,-7489.271334685033,-9451.371716598098,0,cluster_0,7379.827250297765,4955,False,0.0026478252470002,24,2023-01,2024-12
3973,독산2동주민센터 앞,금천구,독산로 179,37.4632225,126.90357208,-7810.779296068368,-9395.805387855178,0,cluster_0,7299.375554888465,7964,False,0.0017652072792963,24,2023-01,2024-12
3974,안천중학교,금천구,한내로69-44,37.45936584,126.88677979,-9291.195250894585,-9824.646413648057,0,cluster_0,7790.289850124427,7766,False,0.0008826457946763,24,2023-01,2024-12
3975,현대시티아울렛 가산,금천구,디지털로10길 9,37.47739792,126.88877869,-9114.971314072578,-7819.570600798645,0,cluster_0,5780.873216456839,36167,False,0.0008824374020647,24,2023-01,2024-12
3977,말미사거리,금천구,독산동 1008-16,37.46628952,126.8973846,-8356.270358466238,-9054.768323937962,0,cluster_0,6948.022071938698,4313,False,0.0,7,2023-01,2023-07
3980,금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.46139526,126.89003754,-9003.990523199875,-9598.985205616924,0,cluster_0,7531.623559560209,18872,False,0.0035304985893597,24,2023-01,2024-12
3983,금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.45703506,126.89432526,-8625.983169953823,-10083.817324772144,0,cluster_0,7985.989320221474,25511,False,0.0035307044497229,24,2023-01,2024-12
3984,가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.47636795,126.88083649,-9815.159292986209,-7934.098039395264,0,cluster_0,6039.886567478635,28424,False,0.0008824495641057,24,2023-01,2024-12
3985,디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.48017502,126.87680054,-10170.970488055926,-7510.771170014877,0,cluster_0,5743.42309339473,18983,False,0.0035296116972395,24,2023-01,2024-12
3986,청년주택 독산동점,금천구,금천구 범안로15길 21,37.46754074,126.89282227,-8758.487454716374,-8915.639007821568,0,cluster_0,6828.685336837174,16272,False,0.0026476568651043,24,2023-01,2024-12
3987,LG전자가산A와 가산테라타워 사이,금천구,금천구 가산동 219-14,37.47520447,126.89012909,-8995.919433393048,-8063.471112647596,0,cluster_0,6005.4720537520225,30142,False,0.0008824610569363,22,2023-03,2024-12
3988,엘아르베뉴 102동 앞,금천구,금천구 가산로9길 109,37.47452545,126.88707733,-9264.963988621372,-8138.974691737354,0,cluster_0,6120.406781243102,19216,True,401.78112368522176,20,2023-05,2024-12
399,서울역 센트럴 자이아파트,중구,서울특별시 중구 만리재로 175 서울역 센트럴 자이아파트,37.55410767,126.96540833,-2359.267257704019,710.1644233731088,0,cluster_0,6505.167907652443,19894,False,0.0026445856726244,24,2023-01,2024-12
400,상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 구룡길 19,37.58752441,126.88300323,-9624.138505114552,4425.936376373655,0,cluster_0,6682.666134063844,30759,False,0.002643399376225,24,2023-01,2024-12
401,상암월드컵파크 10단지 앞,마포구,서울특별시 마포구 월드컵북로 502-36,37.58618927,126.88161469,-9746.552825608956,4277.475582013332,0,cluster_0,6564.921095491593,27380,False,0.0008811489303426,24,2023-01,2024-12
402,상암월드컵파크 9단지 앞,마포구,서울특별시 마포구 월드컵북로 501,37.58285522,126.87982178,-9904.616589966821,3906.7461368338904,0,cluster_0,6245.6289804546905,17142,False,0.0017623790333479,24,2023-01,2024-12
403,부엉이공원 앞,마포구,서울특별시 마포구 가양대로 189,37.58559036,126.88472748,-9472.127837710783,4210.879828496755,0,cluster_0,6441.338438531903,21828,False,0.0017623120397612,24,2023-01,2024-12
405,DMC빌 앞,마포구,서울특별시 마포구 월드컵북로60길 13,37.58265686,126.88578796,-9378.635436628807,3884.6895111846343,0,cluster_0,6103.27287968858,16218,False,0.0035247652161664,24,2023-01,2024-12
406,상암월드컵파크 7단지 앞,마포구,서울특별시 마포구 월드컵로42길 22,37.58111191,126.88087463,-9811.79685316909,3712.898909264751,0,cluster_0,6034.058944084534,19104,False,0.0026436270901144,24,2023-01,2024-12
407,마포구 육아종합지원센터,마포구,서울특별시 마포구 상암산로1길 71,37.58063126,126.88367462,-9564.948456114857,3659.453067773633,0,cluster_0,5921.7151069310485,21767,False,0.0017624294380751,24,2023-01,2024-12
408,LG CNS앞,마포구,서울특별시 마포구 월드컵북로 424,37.58081055,126.88665009,-9302.629662124875,3679.389206171796,0,cluster_0,5887.399100831978,22393,False,0.0008812125969586,24,2023-01,2024-12
409,누리꿈스퀘어 옆,마포구,서울특별시 마포구 월드컵북로 396,37.57939911,126.88916016,-9081.340744668198,3522.4442389083333,0,cluster_0,5695.640046829414,52289,False,0.0035249194524333,24,2023-01,2024-12
410,상암중학교 옆,마포구,서울특별시 마포구 상암동 1691,37.57739258,126.88747406,-9229.988090648501,3299.3282827484254,0,cluster_0,5500.462243333991,6817,False,0.0035250144447508,24,2023-01,2024-12
411,DMC홍보관,마포구,서울특별시 마포구 월드컵북로 366,37.5779953,126.89147186,-8877.540217000003,3366.3476889357503,0,cluster_0,5513.462189249812,35078,False,0.0035249859114828,24,2023-01,2024-12
412,DMC산학협력연구센터 앞,마포구,서울특별시 마포구 매봉산로 37,37.57580185,126.89073944,-8942.110698667306,3122.4471770867995,0,cluster_0,5279.785193560027,36445,False,0.0035250897493635,24,2023-01,2024-12
413,상암월드컵파크 3단지 후문,마포구,서울특별시 마포구 매봉산로 8,37.57147598,126.88968658,-9034.93131707138,2641.4323797637235,0,cluster_0,4818.492568409421,18662,False,0.0017626483816511,24,2023-01,2024-12
414,상암동주민센터 옆,마포구,서울특별시 마포구 매봉산로2길 16,37.57822037,126.89447021,-8613.204311761387,3391.3743310749487,0,cluster_0,5513.289363972802,51416,False,0.0008812432535265,24,2023-01,2024-12
415,DMC역 9번출구 앞,마포구,서울특별시 마포구 성암로 지하184,37.57746887,126.89736176,-8358.28394329623,3307.811343702182,0,cluster_0,5417.557014237008,70048,False,0.00352501083314,24,2023-01,2024-12
4152,상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.50543213,126.94151306,-4465.885173003105,-4702.308676310383,0,cluster_0,4565.167737392389,12711,False,0.0035284160636931,24,2023-01,2024-12
4153,흑석동효사정앞,동작구,흑석동143-57,37.51120377,126.96128082,-2723.1504241869047,-4060.531589891699,0,cluster_0,5835.467333917287,6658,False,0.0017640738741746,24,2023-01,2024-12
4158,노량진근린공원,동작구,여의대방로36길71,37.50680542,126.92850494,-5612.6869725400375,-4549.605795499198,0,cluster_0,3573.686950191099,6411,False,0.0035283534010593,24,2023-01,2024-12
416,상암월드컵파크 1단지 교차로,마포구,서울특별시 마포구 월드컵북로 502-7,37.57566452,126.89444733,-8615.22142301002,3107.1767778109547,0,cluster_0,5229.9971090698355,19574,False,0.0026438227483814,24,2023-01,2024-12
4162,노량진1동 청소년독서실,동작구,만양로3길 8,37.50785828,126.94713593,-3970.170386044154,-4432.533105032061,0,cluster_0,4846.00143714657,9698,False,0.0026462260447351,24,2023-01,2024-12
4167,구로교 아래,동작구,신대방동 702-2,37.48500824,126.90350342,-7816.832393022464,-6973.341626657295,0,cluster_0,4882.1681445844,39050,False,0.001764692813763,24,2023-01,2024-12
4169,신대방삼거리,동작구,보라매로 99,37.49845505,126.92797852,-5659.096400136854,-5478.124575104425,0,cluster_0,4234.076317912783,42532,False,0.0017643728982388,24,2023-01,2024-12
417,DMC역 2번출구 옆,마포구,서울특별시 은평구 수색로 지하175,37.57506943,126.8999176,-8132.9599217359455,3041.0057889138025,0,cluster_0,5149.818793416846,52658,False,0.0,24,2023-01,2024-12
4171,우성아파트 앞,동작구,시흥대로 676,37.49157715,126.90881348,-7348.695078511557,-6242.912161072777,0,cluster_0,4226.149074553754,39472,False,0.0017645353954281,14,2023-01,2024-02
4173,중대후문 마을버스정류장,동작구,양녕로 282,37.50444412,126.95025635,-3695.072733861735,-4812.170375784684,0,cluster_0,5273.324825187605,14879,False,0.0044105806940663,24,2023-01,2024-12
4175,대방역2번출구,동작구,서울특별시 동작구노량진로10,37.51262665,126.92741394,-5708.870030758989,-3902.3145526680228,0,cluster_0,3088.149506330099,27142,False,0.0035280782442753,24,2023-01,2024-12
4177,롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.50157547,126.94590759,-4078.4614013817377,-5131.149702103969,0,cluster_0,5129.3715326964775,6293,False,0.0008821495834231,24,2023-01,2024-12
4178,이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49814987,126.98368835,-747.6923466859821,-5512.059042817512,0,cluster_0,8213.211848422121,2961,False,0.0044109547617613,24,2023-01,2024-12
4179,보라매병원역 1번출구,동작구,동작구 신대방동 395-61,37.49322128,126.9234314,-6059.972575841242,-6060.09324632862,0,cluster_0,4504.921820437308,115060,False,0.0,24,2023-01,2024-12
418,월드컵경기장역 3번출구 옆,마포구,서울특별시 마포구 월드컵로 지하240,37.57072067,126.89897919,-8215.69057587412,2557.4457397195015,0,cluster_0,4665.488708357074,58624,False,0.0008813320074949,24,2023-01,2024-12
4180,흑석동주민센터 입구,동작구,동작구 흑석동 25-21,37.50682831,126.96673584,-2242.2333698794628,-4547.060543627973,0,cluster_0,6458.313406909311,6044,False,0.0035283523191705,24,2023-01,2024-12
4181,보라매공원역 2번출구,동작구,동작구 신대방동  385-18,37.49582291,126.91781616,-6555.014698515949,-5770.8051893221755,0,cluster_0,4024.380912417868,28561,False,0.0035288724210594,24,2023-01,2024-12
419,홈플러스 마포점 앞,마포구,서울특별시 마포구 월드컵로 240,37.56842041,126.89942932,-8176.006909515643,2301.6684977561035,0,cluster_0,4409.949607711748,69064,False,0.0017627206956067,24,2023-01,2024-12
420,서울시 공공자전거 상암센터,마포구,서울특별시 마포구 월드컵북로47길 10,37.56624603,126.8961792,-8462.538972928352,2059.8884731589533,0,cluster_0,4174.845753083536,32336,False,0.0,24,2023-01,2024-12
4202,프런트원(공덕역4번출구 앞),마포구,마포구 마포대로 122,37.54585266,126.95259857,-3488.5815490543237,-207.75080802656097,0,cluster_0,5100.8835850867235,20681,False,0.0026448785874599,24,2023-01,2024-12
4206,광흥창역5번출구,마포구,마포구 창전동 246-34,37.54737854,126.931633,-5336.915774467033,-38.08069335847853,0,cluster_0,3551.0650911368734,14944,False,0.0,24,2023-01,2024-12
4207,아만티호텔 앞,마포구,마포구 서교동 445-7,37.5573082,126.91885376,-6463.539408680363,1066.0471219474537,0,cluster_0,3628.773090204786,15215,False,0.0035259627900699,24,2023-01,2024-12
4208,스타벅스(동교동) 앞,마포구,마포구 동교동 205-6,37.5566597,126.91986847,-6374.08211169975,993.9372120176783,0,cluster_0,3610.830276997653,21937,False,0.002644497350043,24,2023-01,2024-12
421,마포구청 앞,마포구,서울특별시 마포구 월드컵로 212,37.56574631,126.9018631,-7961.443753297306,2004.3221444160345,0,cluster_0,4120.624365386785,52162,False,0.0,24,2023-01,2024-12
4210,가좌행복주택 앞,마포구,마포구 중동 275,37.56949234,126.91184235,-7081.668516138207,2420.8616754736263,0,cluster_0,4670.3248719381345,29204,False,0.0044067349551656,24,2023-01,2024-12
4211,시석빌딩 앞,마포구,마포구 합정동 412-34,37.5483017,126.91671753,-6651.870421019144,64.5700151229862,0,cluster_0,2680.749845485671,24109,False,0.00264479393639,24,2023-01,2024-12
4212,한화오벨리스크 앞,마포구,마포구 상암동 1758,37.58332062,126.88156128,-9751.261475598665,3958.496255694755,0,cluster_0,6256.246450263743,20548,False,0.0017623657736594,24,2023-01,2024-12
4213,마포구중앙도서관 정문 앞,마포구,마포구 성산동 275-26,37.56415558,126.90814972,-7407.212463227004,1827.4410387544085,0,cluster_0,4018.9969157234123,60579,False,0.0017628216198584,24,2023-01,2024-12
4214,JTBC 앞,마포구,마포구 상암산로 38,37.57730484,126.8901825,-8991.210783403341,3289.572039884364,0,cluster_0,5452.1049934669745,28076,False,0.0,24,2023-01,2024-12
4216,망원정 앞,마포구,마포구 합정동454-23,37.5500679,126.90480042,-7702.488280730784,260.9624945626431,0,cluster_0,2425.355730689483,21915,False,0.0017631526825173,24,2023-01,2024-12
4217,한강공원 망원나들목,마포구,마포구 망원동 462-8,37.55557632,126.89688873,-8399.98648411154,873.4708523898511,0,cluster_0,2986.8002533233034,272649,False,0.0026445335543522,24,2023-01,2024-12
4218,디지털매직스페이스,마포구,MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간,37.58119965,126.88957977,-9044.347735446694,3722.6551521295196,0,cluster_0,5888.359551905406,52262,False,0.0026436262167935,24,2023-01,2024-12
422,문화비축기지,마포구,서울특별시 마포구 증산로 87,37.56897736,126.89440155,-8619.257408715484,2363.5985121503622,0,cluster_0,4489.223240027626,9285,False,0.0044067654237932,24,2023-01,2024-12
4220,신촌 청년주택,마포구,마포구 창전동15-1,37.54985428,126.93203735,-5301.268093816261,237.20903433233443,0,cluster_0,3745.9989114785035,43756,False,0.0044078965826474,24,2023-01,2024-12
4221,솔리스타오피스텔(공덕동주민센터),마포구,서울  마포구 공덕동 30-19,37.55015945,126.96052551,-2789.738898711424,271.1423900967449,0,cluster_0,5930.685143315305,14552,False,0.0008815752584239,24,2023-01,2024-12
4222,서울디자인고등학교 앞,마포구,마포구 염리동 160-68 (동도중학교.서울디자인고등학교 버스정류장에서 공덕방향으로의 보도블럭 공간) (매장 '호계식' 앞),37.54568481,126.94676971,-4002.4565084841465,-226.41487646451074,0,cluster_0,4620.328412327409,35661,False,0.0008816281809196,24,2023-01,2024-12
4224,서부운전면허시험장,마포구,서울 마포구 월드컵로42길 13,37.57892227,126.882164,-9698.12540515941,3469.4220500872557,0,cluster_0,5769.417440640439,24614,False,0.0,24,2023-01,2024-12
4226,마포프레스티지자이 1,마포구,서울시 마포구 염리동 30-29,37.55152893,126.94669342,-4009.1822697224866,423.4216182385968,0,cluster_0,4915.129644344848,22109,False,0.0017631181204503,24,2023-01,2024-12
4233,코오롱아파트사거리,마포구,마포구 연남로 42 코오롱아파트사거리,37.56303787,126.9214325,-6236.19651266549,1703.157357295143,0,cluster_0,4297.644509111422,86725,False,0.0,24,2023-01,2024-12
4234,에스테반,마포구,마포구 만리재로 95,37.54891968,126.95951843,-2878.5235314077922,133.28625589065646,0,cluster_0,5794.764126599328,10865,False,0.0026447720090955,24,2023-01,2024-12
4238,상암한샘빌딩앞,마포구,서울시 마포구 성암로 179,37.57649231,126.89867401,-8242.595384040162,3199.2228261381856,0,cluster_0,5307.300012432683,29879,False,0.0008812637053076,24,2023-01,2024-12
424,롯데하이마트 (상암월드컵점),마포구,서울특별시 상암동 1715-29,37.57361984,126.8980484,-8297.74944733215,2879.8187351994766,0,cluster_0,4988.427933677724,11937,False,0.0,24,2023-01,2024-12
4240,아현문화건강센터,마포구,서울시 마포구 아현동 645-14,37.55235291,126.95147705,-3587.4552644124938,515.0440138950798,0,cluster_0,5325.615507418887,3442,False,0.0044077488128211,24,2023-01,2024-12
4244,당인리발전소 공원 앞,마포구,서울 마포구 합정동 50-15,37.54529572,126.91764832,-6569.811549563359,-269.67971047214314,0,cluster_0,2471.886165351214,34523,False,0.0017632655650274,24,2023-01,2024-12
4246,상수역새마을금고,마포구,서울 마포구 독막로 8,37.54758835,126.92464447,-5953.027770674003,-14.750885799625134,0,cluster_0,3087.291270065457,17542,False,0.0026448170040428,24,2023-01,2024-12
4247,서울서부지방법원등기국앞,마포구,서울서부지방법원등기국앞,37.55184937,126.95478058,-3296.2145510100786,459.0529205320292,0,cluster_0,5554.8266158586775,10108,False,0.0017631105399812,24,2023-01,2024-12
4248,신촌 교보빌딩,마포구,신촌로 134,37.5560112,126.94034576,-4568.794874066737,921.8273020893178,0,cluster_0,4746.3727656743395,10083,False,0.003526026404739,24,2023-01,2024-12
425,DMC첨단산업센터,마포구,서울특별시 마포구 성암로330,37.58450317,126.88559723,-9395.450280528948,4089.9898161974725,0,cluster_0,6308.080238904534,11076,False,0.0026435066674163,24,2023-01,2024-12
